Platform,Organization,Space,"App Name","Build Pack","Build Pack Version",SDK,"Spring Boot",Angular,React,Dependencies
ap01,org_56,iso,"f984e720-6560-40cd-8de7-55e323847bd5",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_56,iso,"22f932ac-6a7d-4d0b-8f55-68b02049e5c2",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_56,iso,"558940d1-fa36-4406-a13a-4e74ee8ed068",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_56,iso,"6476fadd-e71a-4253-87b5-4db71378f99c",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_56,iso,"974f1716-cdbd-4efb-b952-ac78703350e0",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_56,iso,"a4c57138-5094-4cd9-95cf-627864f351ea",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_56,iso,"4d1e0def-6b29-4772-845d-7f396f978a70",nodejs,1.8.15,16.20.2,,16.2.7,,
ap01,org_56,iso,"2a0e50ab-2d20-48a1-aada-7c35542ae3c9",nodejs,1.7.54,12.16.1,,11.2.13,,
ap01,org_56,iso,"d4b464a6-1205-4809-8d46-3430c89900b9",nodejs,1.8.15,16.20.2,,16.2.7,,
ap01,org_56,iso,"d94d89bc-4ecf-4bd3-ba34-6542f42907c1",nodejs,1.8.15,16.20.1,,15.0.4,,
ap01,org_56,iso,"216187ec-8c2e-45f4-b3a5-42cc8e7dcecd",binary,1.1.2,,,,,
ap01,org_56,iso,"477924dd-6cf5-4a0c-b80f-a4b799d5d417",nodejs,1.8.21,,,,,
ap01,org_56,iso,"58052c7c-0787-4539-ab4d-b72eca837fb9",nodejs,1.8.15,,,,,
ap01,org_56,iso,"c9b88012-7f26-403b-890c-c40d54684d53",staticfile,1.6.17,,,,,
ap01,org_56,iso,"bd00352d-31da-461a-8254-225e2a4dc660",staticfile,1.6.17,,,,,
ap01,org_56,iso,"955ac01e-2e7e-41d0-8038-0c62e5268316",staticfile,1.6.17,,,,,
ap01,org_56,iso,"d3c703e5-3903-4d94-9491-13cc63cd37c3",binary,1.0.39,,,,,
ap01,org_56,iso,"9c98a079-1e8e-4957-969f-01078045528b",nodejs,1.7.41,6,,,,
ap01,org_56,iso,"449a9eee-36c1-4d28-995c-8b931bb3e3d4",staticfile,1.6.11,,,,,
ap01,org_56,iso,"040147d6-55ec-436f-b7cf-42d9f93c0525",nodejs,1.8.0,14.20.0,,,,
ap01,org_56,iso,"14770f8a-9113-4f92-9885-be005cf0302e",staticfile,1.6.9,,,,,
ap01,org_56,iso,"a78b9630-0f93-4d64-ba90-3f9c23de7e3b",nodejs,1.8.25,,,5.2.9,,
ap01,org_56,iso,"b7ee3abe-8fa4-48e5-8175-e1167fd9615a",nodejs,1.8.22,,,5.2.9,,
ap01,org_56,iso,"ae2bbb1f-e24e-404e-b44f-fb7cb7804bcf",staticfile,1.6.13,,,,,
ap01,org_56,iso,"be425204-94f9-4771-a62a-7fd96bb260f2",staticfile,1.6.17,,,,,
ap01,org_56,iso,"f5350803-eb91-4000-984f-5093769c86f8",binary,1.1.7,,,,,
ap01,org_56,iso,"cedc504f-e208-4f4d-9d2e-4c510d0bedf9",binary,1.0.45,,,,,
ap01,org_56,iso,"7ace4e63-1ee9-46fa-bc37-aa66cbf38945",binary,1.0.45,,,,,
ap01,org_56,iso,"06feee5a-1e47-4fc2-b4b5-60bbf4798fd2",binary,1.0.45,,,,,
ap01,org_56,iso,"1f584cbd-2523-4b25-8793-8df394547dd8",binary,1.0.45,,,,,
ap01,org_56,iso,"ad0a3824-2c11-40f9-b24b-1ce4103abf38",staticfile,1.5.7,,,,,
ap01,org_56,prod,"8ff8d34b-229b-4ab1-a66e-a79e6dccfd6e",nodejs,1.8.2,,,,,
ap01,org_56,prod,"5a0890f3-4a10-4ee0-b205-aa38bab504f0",nodejs,1.8.27,,,,,
ap01,org_56,prod,"126e6ff2-2bcc-4c7d-90ef-634b9b3d9362",nodejs,1.8.9,14.18.0,,11.0.0,,
ap01,org_56,prod,"cc1a50a7-d7f8-4934-8210-99e6548eb178",nodejs,1.8.9,14.18.0,,11.0.0,,
ap01,org_56,prod,"1dbbc65a-c8cc-49d0-ab8a-66a43116d17b",binary,1.1.2,,,,,
ap01,org_56,prod,"76bdec5d-4465-4770-9b04-bb5e3cddb22a",nodejs,1.8.0,,,,,
ap01,org_56,prod,"53a79a26-f667-4a9c-ad3d-f4d07e899028",nodejs,1.8.0,,,,,
ap01,org_56,prod,"0e2f9dca-7859-4821-8044-2c2e4fe48092",nodejs,1.8.9,14.18.0,,11.0.0,,
ap01,org_56,prod,"c0c81ba6-5b8b-4bbe-a99a-46ad80c6eeea",nodejs,1.8.9,14.18.0,,11.0.0,,
ap01,org_56,prod,"31cd1680-0225-42a7-b005-f76dffe12a7a",nodejs,1.7.73,,,,,
ap01,org_56,prod,"087da25b-e662-4298-be80-902ebc22ec26",nodejs,1.8.29,,,,,
ap01,org_56,prod,"2eeb2570-28a7-40ef-858c-e0701e3b86a7",binary,1.0.36,,,,,
ap01,org_56,prod,"4bbb7f63-b23a-464e-899c-4dfa205124f3",binary,1.0.36,,,,,
ap01,org_57,iso,"7e85d8f0-cce6-474f-8f5a-dca9ed9ca3d4",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,iso,"564bb896-803e-484e-8d11-86baf17384bf",java,4.74.0,17.0.13,2.7.5,,,
ap01,org_57,iso,"8026a506-48db-48d5-9888-b2f27667e600",java,4.74.0,17.0.13,2.6.7,,,
ap01,org_57,iso,"8c215f34-e097-400d-9049-ba0b39ed60b0",java,4.73.0,17.0.12,3.0.2,,,
ap01,org_57,iso,"040b10b3-155c-4034-8f80-331295c7a52e",java,4.73.0,17.0.12,2.7.5,,,
ap01,org_57,iso,"b889f529-99e9-46c7-9913-3ac41ff23d15",dotnet-core,8.0.302,net8.0,,,,
ap01,org_57,iso,"0703709e-066f-46db-87be-e5fbfc5d6be9",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,iso,"2efc7d75-5c18-4a7d-87de-9c608b473868",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,iso,"8c4161ed-09ce-4dca-b6b6-914c5261502c",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,iso,"1511609d-249b-4979-87e9-94f12666e88b",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"c3dd6f1c-3c48-49d8-9818-31abfb8bcf24",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"09333ead-e9f1-4610-9ccc-038ff0c52bf1",dotnet-core,6.0.405,net7.0,,,,
ap01,org_57,prod,"71e23854-8d54-411f-ac9e-7656d5f092fe",java,4.54,11.0.18,2.4.4,,,
ap01,org_57,prod,"b6e441df-23a7-4a50-8c9e-a1705cc90ce9",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"1fa36c4a-131c-4937-b123-ead321c163e2",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"273d40ab-3080-4754-a7be-1ce1a456dff3",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"97d679eb-9ee5-4eb3-91f4-d1bffb03f3d7",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"af961972-b7d2-4f26-b0d9-dcfa9f9d74cb",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"5d9b05f3-9481-4bd0-9481-efb2696f8e91",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"ddb92601-e08e-4a22-ae5a-f0d3f024ebf6",java,4.60.0,17.0.7,2.7.5,,,
ap01,org_57,prod,"9c0be71e-54b0-43e0-a36e-7464d85338e2",java,4.62.0,17.0.8,2.6.7,,,
ap01,org_57,prod,"0c255410-a5f8-4cdc-b8b8-5548a15949ef",java,4.72.0,17.0.12,2.6.7,,,
ap01,org_57,prod,"00610e89-ceab-4d98-9733-325dae56dcbb",java,4.73.0,17.0.12,2.7.3,,,
ap01,org_57,prod,"042d859f-1774-4be2-b22e-428cc3a30686",java,4.72.0,17.0.12,2.7.5,,,
ap01,org_57,prod,"49a1cb2b-5702-41ae-8851-f7c828a5a78f",java,4.72.0,17.0.12,3.3.1,,,
ap01,org_57,prod,"14b97276-ad8b-4640-ab30-b6f825409ed1",java,4.73.0,17.0.12,3.0.2,,,
ap01,org_57,prod,"e4c25710-dac1-4b02-9b64-73796575ea91",java,4.72.0,17.0.12,2.7.3,,,
ap01,org_57,prod,"b889f529-99e9-46c7-9913-3ac41ff23d15",dotnet-core,8.0.302,net8.0,,,,
ap01,org_57,prod,"2e3121b8-c2b3-412f-84ed-0fc35bb06e83",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"03d06b42-7638-4b3a-9b62-17bedfde1c57",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"376a68a4-8c06-4faf-ab6a-3fa38c6ef97b",dotnet-core,8.0.302,net8.0,,,,
ap01,org_57,prod,"b96e2132-ec5b-4456-8b62-a503d94ef473",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"0d8df7bb-4c7c-4e7a-8434-897477bcd27d",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"a9b56839-1767-4806-a239-48257038772a",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"55eb365e-ba29-4814-aa7b-71a4e49f7492",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"94bedd2c-deed-409d-9c6d-f9b129a7e01a",dotnet-core,3.1.417,netcoreapp3.1,,,,
ap01,org_57,prod,"d20c2aca-2a20-43d7-a138-0de2c69f3b2d",dotnet-core,3.1.414,netcoreapp3.1,,,,
ap01,org_57,prod,"cb352c47-a518-4283-a3e7-a0d538809c05",dotnet-core,3.1.414,netcoreapp3.1,,,,
ap01,org_57,prod,"398d0bbb-f739-4522-9267-185730379ff1",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"e095b64c-ee28-43f8-8e4e-7f60e3bca980",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"90783b4c-28f9-4d48-ba3e-76ee4b0ffa59",dotnet-core,6.0.408,net7.0,,,,
ap01,org_57,prod,"bf14779d-0570-4f03-a82b-90d24069050d",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"363e1098-fdfb-4477-bfa9-57475a4ca53a",dotnet-core,8.0.302,net8.0,,,,
ap01,org_57,prod,"0844ee87-9d70-40f4-965f-c9066d97eb36",binary,1.0.40,,,,,
ap01,org_57,prod,"522359a6-52a6-43c0-8b7c-86c68835dd95",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"4b117250-961c-44ba-997a-3dcc9b970f4d",dotnet-core,8.0.302,net8.0,,,,
ap01,org_57,prod,"9ec44812-e7b7-42f5-b2bf-c6e3ea55c701",binary,1.0.42,,,,,
ap01,org_57,prod,"410da5f2-9894-49ac-8442-1d2546698458",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"bf7b39f9-5b9c-488d-ab28-573db2afb860",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"b79d737b-c8b1-4905-9b4c-84cce6ece791",binary,1.0.36,,,,,
ap01,org_57,prod,"b49f7322-b765-4186-bb66-3b2e05f93012",dotnet-core,8.0.401,net8.0,,,,
ap01,org_57,prod,"f4ec4231-c718-499a-bd4e-d44e9943c022",staticfile,1.6.7,,,,,
ap01,org_57,prod,"29029cd9-5468-4732-a3c3-871b56ffac9b",binary,1.0.42,,,,,
ap01,org_58,iso,"13117210-600f-4716-ab1b-2aaaf7afd1a7",java,4.72.0,17.0.12,3.3.0,,,
ap01,org_58,iso,"39b890a5-d970-406b-a2f5-f3c227cd0da2",java,4.67.1,17.0.10,2.5.6,,,
ap01,org_58,iso,"59c2d4e9-6daa-49c8-8ae8-24c859620d6d",java,4.67.1,17.0.10,2.5.6,,,
ap01,org_58,prod,"d6424d86-40d6-4666-9850-4c75d6313cea",binary,1.0.36,,,,,
ap01,org_58,prod,"13782d5f-bc6e-479b-afe1-2b100b1a7ac3",java,4.67.0,1.8.0_402,2.4.5,,,
ap01,org_58,prod,"43a73459-6081-4252-899f-6c6b34072d7f",binary,1.0.36,,,,,
ap01,org_58,prod,"f755d7b1-b002-443f-bebe-f2c46c161549",java,4.70.0,17.0.11,2.5.4,,,
ap01,org_58,prod,"992b815e-4f73-4734-ac63-d860ac4850dc",java,4.74.0,21.0.5,3.3.4,,,
ap01,org_58,prod,"919cf31e-3bb5-4f2a-b3b6-3204264f5143",java,4.74.0,21.0.5,3.3.4,,,
ap01,org_58,prod,"e0a4928a-05d3-46c2-a43e-9f4dc635e362",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_58,prod,"6cb70f59-6c8b-4e86-ad13-fd4a7d7d6576",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_58,prod,"7950a10a-cfa2-41b5-a615-89232381a216",binary,1.1.2,,,,,
ap01,org_58,prod,"701803d3-8885-4122-ab89-0cd1ccd19f1f",java,4.74.0,21.0.5,3.3.3,,,
ap01,org_58,prod,"5aa7b52b-6542-4adf-b475-2e10838b821e",java,4.74.0,21.0.5,3.3.3,,,
ap01,org_58,prod,"33924471-cdc8-4120-93ac-77257ed818f9",java,4.74.0,21.0.5,3.3.3,,,
ap01,org_58,prod,"02138d73-01af-4530-8589-59bf5915c1af",java,4.74.0,21.0.5,3.3.3,,,
ap01,org_58,prod,"9cd6b888-7908-46a9-9d80-e0be0492e2cb",java,4.73.0,17.0.12,2.7.5,,,
ap01,org_58,prod,"aeac9130-d7c7-4a39-9a30-7c3417e24a7a",java,4.73.0,17.0.12,2.7.5,,,
ap01,org_58,prod,"9fe4c498-1683-49ff-946e-6ead850d6295",binary,1.1.2,,,,,
ap01,org_58,prod,"7189f7d6-adcc-422b-95d5-9422c6c21eb3",nodejs,1.8.27,16.18.99,,,18.3.1,
ap01,org_58,prod,"b4bbcc9d-2fa9-47bd-bb4f-dbc8a912f15f",java,4.73.0,17.0.12,2.7.18,,,
ap01,org_58,prod,"9d544838-c526-43ba-9d1c-5a1d558fed70",java,4.74.0,17.0.13,2.7.18,,,
ap01,org_58,prod,"5223c9a4-7315-4b2b-95b7-2d4697816ef5",staticfile,1.6.17,,,,,
ap01,org_58,prod,"bba42c91-3627-4eb4-8178-f4aafbf31cf8",dotnet-core,8.0.401,net6.0,,,,
ap01,org_58,prod,"7ae3f782-ecf2-4acb-bd57-a135524b1a06",binary,1.1.2,,,,,
ap01,org_58,prod,"3ce4ed0e-aaf2-47f0-8ff1-593b79fa56c2",java,4.74.0,17.0.13,2.7.18,,,
ap01,org_58,prod,"37b9644f-6201-4168-ba02-b35cfb8f7bfe",java,4.73.0,17.0.12,2.7.18,,,
ap01,org_58,prod,"c0039f0a-40b4-47f0-82fb-84bd345424ff",java,4.72.0,17.0.12,2.7.18,,,
ap01,org_58,prod,"0c6786bc-28b2-4709-bf64-5d225c51c0ee",binary,1.0.45,,,,,
ap01,org_58,prod,"fa7a2528-9448-40ec-8299-1f3f1ecb1c71",java,4.72.0,1.8.0_422,2.4.3,,,
ap01,org_58,prod,"347c9b91-1294-4102-a543-a184f35c4d04",nodejs,1.8.12,,,,18.2.0,
ap01,org_58,prod,"4267c962-4a56-4411-b7ed-9251844daf36",java,4.72.0,17.0.12,2.5.6,,,
ap01,org_58,prod,"c7a04640-629d-4ef5-b529-522dcb21ed93",java,4.67.1,17.0.10,2.5.6,,,
ap01,org_58,prod,"1dbd013b-a1ce-47fa-8dcc-03ba68ad936e",staticfile,1.6.17,,,,,
ap01,org_58,prod,"441ad9ae-e880-4dcb-b681-469a1f507389",java,4.67.1,1.8.0_402,2.4.5,,,
ap01,org_13,prod,"eb44310c-861c-47b6-b5e0-53dfcad85cb1",binary,1.1.12,,,,,
ap01,org_13,prod,"2d538231-f13a-4c30-af69-57f45adcf301",java,4.74.0,17.0.13,3.3.4,,,
ap01,org_13,prod,"1997742f-fcf5-4487-bba9-8ffaca577859",java,4.73.0,17.0.12,2.7.8,,,
ap01,org_13,prod,"fac135c9-277b-479a-b4a2-0cf625851cce",java,4.73.0,17.0.12,3.2.0,,,
ap01,org_13,prod,"9ac892bb-7895-4f51-98b2-eeb15e8aa8f1",java,4.74.0,17.0.13,2.7.11,,,
ap01,org_14,prod,"bff2e16d-d243-4240-8614-ce8c4c07ff44",java,4.55,11.0.18,2.4.1,,,
ap01,org_14,prod,"710738f3-037e-4a50-81ae-4b25d83379af",java,4.49,11.0.15,2.4.4,,,
ap01,org_59,prod,"7dba1d0c-6ba2-462b-b110-46acaa6020ad",java,4.61.0,17.0.9,3.3.3,,,
ap01,org_59,prod,"101c15f4-ff51-4084-afc9-b9e50d95569a",java,4.74.0,17.0.13,3.3.4,,,
ap01,org_59,prod,"ef786397-bc0d-4738-914c-370a7bab28b6",staticfile,1.6.17,,,,,
ap01,org_59,prod,"e1514014-8d37-44b5-8295-749bb94b321a",staticfile,1.6.17,,,,,
ap01,org_59,prod,"353956af-eaa7-4663-ac1c-e3be68592d55",java,4.74.0,17.0.13,3.3.2,,,
ap01,org_59,prod,"2e52e93a-b830-4369-9966-13b6df233b73",staticfile,1.6.17,,,,,
ap01,org_59,prod,"9ca833fe-5aa3-4a1c-8b8d-09eb5f8cf889",java,4.74.0,17.0.13,3.3.2,,,
ap01,org_59,prod,"8139d5c7-1dba-4236-8024-740e155ec06e",staticfile,1.6.17,,,,,
ap01,org_59,prod,"217079da-af8c-40ce-85d7-4826f6a5fa99",java,4.72.0,17.0.12,3.3.2,,,
ap01,org_59,prod,"166c6ae9-7246-4d30-aa36-56b532031d3a",java,4.59.0,17.0.7,2.7.8,,,
ap01,org_59,prod,"6e17c39e-9959-4c0b-9d1d-5037ee0042e6",java,4.74.0,17.0.13,3.3.2,,,
ap01,org_59,prod,"c044b4a8-4c9a-473c-ad4c-7f8b0aebfb9e",java,4.74.0,17.0.13,3.3.2,,,
ap01,org_59,prod,"68a6091f-db83-4c2e-b982-6a96ba5be707",java,4.74.0,17.0.13,3.3.2,,,
ap01,org_59,prod,"0050ef4e-62f0-4b63-9c13-9c7c1debb213",java,4.74.0,17.0.13,3.3.2,,,
ap01,org_17,prod,"40ad99e1-a669-47d9-bdde-63e7222e7369",nodejs,1.8.23,18,,,,
ap01,org_17,prod,"ee6d0f9a-3cea-4f36-b714-883bd94b62dc",java,4.74.0,17.0.13,3.0.6,,,
ap01,org_17,prod,"b2e0aae6-8d56-4170-ab3f-60aeacc6f1a7",java,4.73.0,17.0.12,3.1.2,,,
ap01,org_17,prod,"224ffded-1eee-48c1-bd24-ea292977ab62",java,4.74.0,17.0.13,3.1.2,,,
ap01,org_60,iso,"362532fd-a1e0-4ff8-bc13-3a7a4b8f02ba",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_60,iso,"3360357c-b44e-4314-a712-7ca18f3d8d5f",java,4.63.1,17.0.9,2.5.7,,,
ap01,org_60,iso,"a4eb2992-4a5f-4eb8-84aa-088880fd40d4",java,4.61.0,17.0.8,3.0.6,,,
ap01,org_60,iso,"5ee50354-1781-4e5c-a2e3-4c5f475d547b",java,4.67.1,11.0.22,2.5.7,,,
ap01,org_60,iso,"4d3389f2-d8d4-45aa-b5dc-dd531c431892",java,4.62.0,17.0.8,3.0.3,,,
ap01,org_60,iso,"334ff256-84bc-4bca-99bf-39f26bba0f0f",java,4.74.0,21.0.5,3.3.2,,,
ap01,org_60,iso,"9f733215-bf40-4fb0-ae24-03d5b8677756",java,4.73.0,21.0.4,3.3.3,,,
ap01,org_60,iso,"4f9e6435-660e-47fe-9767-f14b54b1e2ad",java,4.48,17.0.2,2.5.7,,,
ap01,org_60,iso,"c48e38dc-ff48-4e1e-81bd-666d369a1f13",java,4.59.0,17.0.7,2.5.7,,,
ap01,org_60,iso,"bed7c091-e5a9-4895-9718-df120abc7f56",binary,1.0.42,,,,,
ap01,org_60,iso,"ddc27c5b-3605-425f-b80f-2a0dbe148dfa",java,4.48.2,17.0.2,2.5.6,,,
ap01,org_60,iso,"39337096-420b-447d-9c69-53f676b9335b",staticfile,1.6.7,,,,,
ap01,org_60,iso,"c4fecef0-3c6a-48c3-83bf-7600e62e3ce1",java,4.56,17.0.6,2.5.14,,,
ap01,org_60,iso,"a0b67da6-db92-47ef-9272-0616c99e84d8",go,1.10.9,1.19.9,,,,
ap01,org_60,iso,"fdbe3763-edd5-43e6-91c0-32cf69b76fd4",dotnet-core,6.0.407,,,,,
ap01,org_60,iso,"13d362db-e1b8-43cc-954f-4344998ccc3a",java,4.5,17.0.4,2.7.2,,,
ap01,org_60,prod,"2a2cbad4-2226-43c3-88ad-de436d0d6b32",java,4.59.0,17.0.7,3.1.0,,,
ap01,org_60,prod,"51a79e92-798b-4110-920f-c0e1b4621ce6",java,4.63.1,17.0.9,3.1.0,,,
ap01,org_60,prod,"da58b66d-707a-4ea9-b1c6-54a4c6600816",nodejs,1.8.26,,,,,
ap01,org_60,prod,"c4fecef0-3c6a-48c3-83bf-7600e62e3ce1",java,4.54,17.0.6,2.5.14,,,
ap01,org_60,prod,"082d3546-5e9f-4636-ba84-4763b930b182",java,4.49,17.0.3,2.7.1,,,
ap01,org_60,prod,"b32b9b9b-bf23-47f2-9e6e-7de1d4092db1",dotnet-core,6.0.411,,,,,
ap01,org_60,prod,"70c0198c-7970-4e9a-83d3-d058cb9a3504",staticfile,1.5.39,,,,,
ap01,org_60,prod,"1bfb18e7-884b-4ce5-91ff-1d483a708d1c",java,4.49,11.0.15,2.7.0,,,
ap01,org_60,prod,"8b369aa7-0c48-4695-ac51-c084d7c11379",staticfile,1.6.15,,,,,
ap01,org_19,prod,"b956415e-5196-43c7-9309-6683d16db52c",python,1.8.25,,,,,
ap01,org_19,prod,"f9a770c3-2686-4b6c-81d1-d144df5b0935",,,,,,,
ap01,org_19,prod,"628b7285-25e5-4ccf-9620-94953d45aa17",java,4.52,1.8.0_345,2.6.7,,,
ap01,org_20,iso,"f2e736f3-b9bb-4486-9529-0c29a8988cde",dotnet-core,8.0.401,net8.0,,,,
ap01,org_20,iso,"d5b8daf0-7533-47bf-a2db-8136d9f76f89",java,4.66.0,17.0.10,2.7.8,,,
ap01,org_20,iso,"73fdb1b6-d186-4a41-bc5f-fb5a53d3ee2c",java,4.66.0,17.0.10,2.7.8,,,
ap01,org_20,iso,"f2c47491-a2bf-46be-8f2a-ec923f09f5a8",java,4.63.0,17.0.9,2.7.8,,,
ap01,org_20,iso,"f2aae9c4-7f84-4df6-b6ff-685281d27e18",java,4.66.0,17.0.10,2.7.8,,,
ap01,org_20,iso,"1789de30-d8fa-4f8d-8821-b9d3cc6960c7",java,4.71.0,17.0.11,2.7.8,,,
ap01,org_20,iso,"dc128594-0a2b-4248-bfd7-b74dede597eb",java,4.71.0,17.0.11,2.7.8,,,
ap01,org_20,iso,"56ff12d2-4c1e-47bc-a157-5c2eebf136e6",java,4.73.0,17.0.12,2.7.8,,,
ap01,org_20,prod,"609981cb-0e91-49a0-a594-c82a955f69e0",staticfile,1.6.17,,,,,
ap01,org_20,prod,"15247887-b6b0-44ab-90a6-4b6b4378086e",dotnet-core,8.0.401,net8.0,,,,
ap01,org_20,prod,"7ca1cb41-79ee-4fb2-8272-9b0831d0856d",dotnet-core,8.0.302,net8.0,,,,
ap01,org_20,prod,"92345884-7d50-4748-b3d5-f9f15da8e475",dotnet-core,8.0.401,net8.0,,,,
ap01,org_61,prod,"88a6d868-9e5b-4b08-8219-c374c70e7e69",dotnet-core,8.0.302,net6.0,,,,
ap01,org_61,prod,"a4bcd2a0-9ad3-43fc-835f-9eac3e349408",java,4.70.0,11.0.23,2.7.6,,,
ap01,org_61,prod,"1c7f3a89-9d1d-4f5f-841e-6fec3fe45b57",dotnet-core,8.0.401,net6.0,,,,
ap01,org_61,prod,"9672779b-d9dd-45cc-bd98-a2700c4e1727",dotnet-core,8.0.302,net6.0,,,,
ap01,org_61,prod,"7015317c-bda5-4353-ae5e-100a878f7ad7",java,4.74.0,17.0.13,3.2.3,,,
ap01,org_62,prod,"bd45a019-5041-49e8-b45b-25cf10df7a24",dotnet-core,8.0.401,net8.0,,,,
ap01,org_62,prod,"7da76a5b-a97e-4c12-b568-0523b7ddb1ed",dotnet-core,8.0.302,net8.0,,,,
ap01,org_62,prod,"42dee55b-6182-41aa-b931-7bf5b96f579b",dotnet-core,8.0.302,net8.0,,,,
ap01,org_62,prod,"12d8d035-8149-47c5-8f6c-c8c7e8714575",dotnet-core,8.0.401,net8.0,,,,
ap01,org_62,prod,"4c796245-f250-46c5-9c51-21369db34841",dotnet-core,8.0.302,net8.0,,,,
ap01,org_62,prod,"96487df5-134b-49fc-ad20-59811dfb4b28",dotnet-core,6.0.411,net6.0,,,,
ap01,org_62,prod,"4dea2007-d25c-465b-9786-2726a095dafb",dotnet-core,8.0.301,net8.0,,,,
ap01,org_62,prod,"2f4083eb-4144-45e4-936b-3c0357b4559f",dotnet-core,8.0.302,net8.0,,,,
ap01,org_62,prod,"60270327-95ab-41a3-a137-288602e098c6",dotnet-core,8.0.401,net8.0,,,,
ap01,org_62,prod,"c6df9627-2059-4f7b-b2a5-be76ed4db7b9",dotnet-core,8.0.401,net8.0,,,,
ap01,org_62,prod,"ca9f198d-62fc-410f-8c65-f87101de300b",dotnet-core,8.0.302,net8.0,,,,
ap01,org_62,prod,"3a46af16-2eca-4071-b4c1-152d71b824e0",dotnet-core,8.0.401,net8.0,,,,
ap01,org_62,prod,"c66d7aa5-9e04-4ce9-a970-c77f827c9130",dotnet-core,8.0.302,net8.0,,,,
ap01,org_22,iso,"91cad90f-09d4-464f-91f7-cfed24381f59",dotnet-core,1.8.26,net6.0,,,,
ap01,org_22,iso,"86d0a2f2-95de-4e6c-91d3-312dcb1ab846",java,4.73.0,17.0.12,3.0.6,,,
ap01,org_22,iso,"b33c3235-9d95-497c-801f-4a38eaffa142",dotnet-core,8.0.302,net6.0,,,,
ap01,org_22,prod,"b25f1ad4-d09f-4125-ad33-9a7b228c2cee",nodejs,1.8.11,20.3.2,,,18.2.0,
ap01,org_22,prod,"c720be5c-d2be-4fdc-8ce4-6cce92d6de56",dotnet-core,2.2.402,netcoreapp2.2,,,,
ap01,org_22,prod,"5ec5d2c4-8016-4de9-8141-1b189734e588",java,4.74.0,17.0.13,3.2.2,,,
ap01,org_22,prod,"2b9fbb6c-8a18-4d24-becd-04417495d24a",dotnet-core,1.8.29,net6.0,,,,
ap01,org_22,prod,"b4d4f6a1-7602-4a40-8f47-60294249a714",dotnet-core,2.2.402,netcoreapp2.2,,,,
ap01,org_23,prod,"7cf79c85-137d-45ee-9a4f-776effbd3f84",dotnet-core,8.0.401,net6.0,,,,
ap01,org_23,prod,"9cc052cf-1303-41af-a751-3322290ffc77",dotnet-core,8.0.403,net8.0,,,,
ap01,org_63,iso,"f2235728-ebc6-4bac-ba81-d2d41762c8fd",nodejs,1.7.66,,,,,
ap01,org_63,iso,"eef0e1b1-10a2-46c3-b6ce-c8a0f7bd26f3",staticfile,1.5.28,,,,,
ap01,org_63,iso,"9c7fe73b-8b98-4211-857d-3940b1094808",java,4.72.0,17.0.12,3.3.1,,,
ap01,org_63,iso,"9a3b7e9b-9483-4bd5-822a-c0ba916c357b",nodejs,1.8.26,,,,,
ap01,org_63,iso,"5d32d2dc-f235-49fb-b1cc-5960bcd0a453",staticfile,1.6.15,,,,,
ap01,org_63,iso,"23e68628-785d-472f-a93f-d632575f0a82",java,4.74.0,17.0.13,3.3.5,,,
ap01,org_63,iso,"c1366394-6ad3-4bf3-a50c-066eba3781e2",nodejs,1.8.27,,,,,
ap01,org_63,iso,"cd2a19fe-6f4a-4683-bd0a-e2d8ce052c3c",nodejs,1.8.27,,,,,
